gene,Ctrl_1,Ctrl_2,2PN_1,2PN_2,2PN_3,2PN_4,2PN_5,2PN_6,2PN_7,2PN_8,2PN_9,2PN_10,3PN_1,3PN_2,3PN_3,3PN_4
MLT2A1_dup3204,0.166639227,0.203949572,0,0,0.959207809,0,0.137370895,0,0,0.125981211,0,0,0,0.075202521,0,0
MLT2A1_dup861,0.369742594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1764,0.191580157,0.178139907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3679,0.020127635,0.348397837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup652,0.067989069,0.299562295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3454,0.108976765,0.257226195,0.478440318,0,1.710794881,2.554616648,0.539017227,0,0.810904401,0.123581568,0.372171995,2.212532745,0.942163215,0,0.178278731,2.241544822
MLT2A1_dup750,0.196102147,0.169720797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1223,0.230001212,0.135722364,0,0,0.090268072,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2473,0.120811345,0.244423081,0,0,0,0,0,0,0,0.11743045,0,0,0,0,0,0
MLT2A1_dup1213,0.067958784,0.294081916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3130,0.345819599,0.016005185,0,0,0,0,0,0,0,0,0.166733054,0,0,0,0,0
MLT2A1_dup2919,0.134505326,0.226773724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup833,0.361106439,0,0,0,7.334147284,0,0,0,0.641220801,5.835390035,0,2.326331652,0,0,0,0
MLT2A1_dup848,0.186886656,0.173775677,0,0,0,0.889160609,0,0,0,0,0,0,0,0,0,0.285922907
MLT2A1_dup2129,0.201808823,0.158781602,0,0,0.76035328,0,0,0,0,0,0,0,0.322107082,0,0,0
MLT2A1_dup1992,0.145897854,0.213183823,0,0,0,0,0,0,0,1.843593889,0,0,0,0,0,0
MLT2A1_dup2648,0.268334747,0.090481576,0,0,0.090268072,0,0,0,0,0,0.157097726,0,0,0,0,0
MLT2A1_dup296,0.072651176,0.285806883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2276,0,0.358325048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1078,0.059752273,0.297746596,0,0,1.876067493,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup547,0.019509907,0.33770532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2467,0.177029765,0.177272624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup463,0.339038823,0.013337655,0,0,0,0,0,0.339648132,0.206412029,0,0,0,0,0,0.415983705,0
MLT2A1_dup982,0.188821127,0.163419282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup689,0.136831812,0.215316396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1025,0.142254052,0.209858201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598505292
MLT2A1_dup2614,0.214061502,0.137799747,0,0,0.091649726,0,0,0,0,0,0,0,0,0,0.286519388,0
MLT2A1_dup648,0.157828418,0.193166031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup187,0.15155709,0.198739886,0,0,0.079308372,0,0,0,0,0.229157875,0,0,0,0,0,0
MLT2A1_dup1846,0.152949845,0.195552078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1117,0.161162821,0.183157932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup561,0,0.343861407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3648,0.075715866,0.268076928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3663,0.253224017,0.08716517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3639,0.01644046,0.323380633,0,0,0,0,0,0,0,0.559313133,0,0,0,0,0.403432472,0
MLT2A1_dup26,0.165834207,0.173969407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3374,0.197626257,0.139941712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup368,0.196607565,0.139220363,0,0,8.240916577,0,0,0.656536338,0,7.491336311,0,0,0,3.673294263,2.701749835,0
MLT2A1_dup1814,0.240263733,0.094518812,0,0,0,0,0,0,0.081264578,0,0,0,0,0,0,0
MLT2A1_dup3215,0.158265011,0.17433034,0,0,0,0,0,0,0,0,0.129719699,0,0,0,0,0
MLT2A1_dup1981,0.018976054,0.313534417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3036,0.106939816,0.224371759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1370,0.177404035,0.153538116,0,0,1.253256715,0,0,0,0,0,0,1.163657651,0,0,0,0
MLT2A1_dup3571,0.091175779,0.239121297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup915,0.122755436,0.206963605,0,0,0,0,0,0.409920159,0,0,0,9.257033553,0,0,0,0
MLT2A1_dup20,0.144613716,0.184894026,0,0,0,0,0,0,0,0,0,0.056462739,0,0,0,0
MLT2A1_dup13,0.121729365,0.20751404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3362,0.140153844,0.189037624,0.105482905,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2423,0.21438052,0.11244861,0,0,0,0,0,0.357942996,0,0,0,0,0,0,0,0
MLT2A1_dup916,0.052249134,0.274061395,0,0,0,0,0,0,0,0,0,8.649627485,0,0,0,0
MLT2A1_dup3542,0.05007685,0.275800515,0,0,0.707527861,2.020189441,0.123844221,0.947595992,0,2.385097228,0.136815963,0,1.065702206,0.47458221,0.819223926,0
MLT2A1_dup1880,0.111712583,0.213458279,0,0,0,0,0,0,0,0,0,0,0.191040497,0,0,0
MLT2A1_dup257,0.174163779,0.150733767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1334,0.077840546,0.244977329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1848,0.28123036,0.041488096,0,0,0,0,0,0,0,0,0.792366183,0,0,0.571123291,0,0
MLT2A1_dup1493,0.100373336,0.221124273,0,0,0.189087855,0,0,0,0,0,0,0.062703357,0,0,0,0
MLT2A1_dup219,0.320661719,0,0,0,0.556386831,0,0,0.112715088,0,0.803827016,0,0.105430424,0,0,0,0
MLT2A1_dup1348,0.107948682,0.212332944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3159,0.178790004,0.140670575,0,0,0,0,0,0,0,0.202751011,0,0,0,0,0,0
MLT2A1_dup1619,0.256914134,0.062196317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1659,0.235121101,0.082218418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3321,0.169101876,0.147831147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3059,0.191580157,0.123327628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3283,0.17591637,0.138409623,0,0,0,0.156931255,0,0,0,0.217627919,0,0,0,0.974321967,1.569749829,0
MLT2A1_dup3117,0.140153844,0.173284488,0,0,0,0,0.148548055,0,0,0,0,0,0,0,0,0
MLT2A1_dup1655,0.137448171,0.175732611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup451,0.121636935,0.191405977,0,0,0,0,0,0,0,0,0,0,0,0,1.108658165,0
MLT2A1_dup2034,0.110289738,0.202475238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2891,0.15256747,0.160051855,0,0,0,0,0.377312059,0,0,0,0,0,0,0,0,0
MLT2A1_dup456,0.22381536,0.088048086,0,0,0,0,0,0,0,0,0,0.291286989,0,0,0,0
MLT2A1_dup1395,0.075156389,0.236529834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2622,0.218915796,0.09274528,0,0,2.141326043,0,0,0.056233134,0,2.406157689,0,0,0,0,2.727310382,0
MLT2A1_dup3540,0.139058892,0.171930703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup706,0.222185636,0.087406959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1148,0.191774753,0.117356458,0,0,0.501769448,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup638,0.103086129,0.202768397,0,0,0,0,0.38241087,0,0,0,0,0,0,0,0,0
MLT2A1_dup791,0.156962418,0.148196162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2735,0.218996369,0.086152314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup244,0.086686063,0.218252529,0,0,2.041289346,0,0,0.173683704,0,0,0,0,0,0,0,0
MLT2A1_dup1733,0.193792399,0.11089043,0,0,0.580801033,0.749138348,0,0.705966094,0,2.277554078,0.216598944,0,0,0,2.593893771,0
MLT2A1_dup3588,0.169519411,0.133376546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup168,0.220866048,0.080204159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2237,0.128054232,0.172717829,0,0,0.344620551,0,0.135723762,1.405019251,0,0.248941289,0.074969898,0,0,0.594406495,0,0
MLT2A1_dup2015,0.116845984,0.18386701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3272,0.274750741,0.025431968,0,0,0,0,0,0.053969513,0.19679113,0,0,0.605778196,0,0,0,0
MLT2A1_dup3012,0.272441911,0.026794395,0,0,0,0,0,0,0,0,0.348911245,0,0,0,0,0
MLT2A1_dup1512,0.176039389,0.123116811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1988,0.174695577,0.122176988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup640,0.074423156,0.219583337,0,0,0,0,0,0,0.679649365,0,0,0,0,0,0,0
MLT2A1_dup16,0,0.293573375,0,0,0.390507527,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2013,0.05372094,0.239514219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup885,0.086686063,0.204611746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup100,0.24894459,0.04197164,0,0,0.083745204,0.697959988,0,0.356274264,1.22692465,0.362966844,0,0.888662964,0,0.28888987,0,0
MLT2A1_dup2626,0.017337213,0.272815661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1130,0.179256819,0.109696114,0,0,7.598073347,0,0,1.729279002,0.161680441,0,0.244875568,0,0,0,0.19550148,1.787702492
MLT2A1_dup781,0.161542027,0.127100002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2327,0.143159825,0.144819037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1091,0.080510538,0.205871449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3591,0.118086277,0.167236845,0,0,0,0.463505937,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1774,0.121360488,0.163689397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2679,0.035153795,0.248928576,0,0,0.165560795,0,0,0.704339444,0,4.425017449,0.144066579,0,0,0,0,0.59161007
MLT2A1_dup3176,0.17376705,0.109374844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3345,0.227451504,0.055063711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup352,0.211899264,0.069466951,0,0,0,0,0,0.05896669,0,0.961189976,0,0,0,0,3.466530873,0
MLT2A1_dup2581,0.016025995,0.264791671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup102,0,0.279160212,0,0,0,0,0,0,0,0,0,3.878858837,0,0,0,0
MLT2A1_dup2383,0.164247277,0.114869752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup679,0.124472295,0.153896014,0,0,0,0,0.131927293,0,0,0,0,0,0,0,0,0
MLT2A1_dup2677,0.040255269,0.23754398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3276,0.199174243,0.078354367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1713,0.277395401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup535,0.035646605,0.238394994,0,0,0,0,0,0,0,0,0,0,0.213358313,0,0,0
MLT2A1_dup1829,0.081369317,0.192062226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3256,0.11190768,0.161421492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1738,0.15256747,0.120038891,0,0,0,0,0,0.218345228,0,0,0,0,0,0,0,0
MLT2A1_dup2779,0.222494228,0.050016205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup896,0.272441911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2812,0.017823303,0.252418229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1896,0,0.26941397,0,0,0,0,0,0,0,0,0,0,0,0,0.840266336,0
MLT2A1_dup2734,0.094959006,0.17433034,0,0,0,0,0,0,0,0,0,0,0.126303399,0,0,0
MLT2A1_dup2900,0.209257129,0.059869771,0,0,0,0,0,0,0.617691858,0.388311163,0.623689727,0.237678561,0,0,0.186725853,0
MLT2A1_dup1412,0.12026715,0.148696824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2217,0.22693102,0.041203281,0,0,1.562030108,0,0,0,0,0.356322142,0,0.163573975,0,0,0.171343402,0
MLT2A1_dup227,0.064647233,0.203455747,0,0,0,0,0.239816986,0,0,0,0,0,0,0,0,0
MLT2A1_dup3126,0.075341961,0.19265501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1816,0.034832756,0.232952186,0,0,0,0.398777368,0,0,0,0,0,0,0,0.141476888,0,0
MLT2A1_dup2695,0,0.266753091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3009,0.157692476,0.108562305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1368,0.157692476,0.108562305,0,0,0,0,0.292489968,0,0,0,0,0,0,0,0,0
MLT2A1_dup2936,0.09680677,0.16756698,0,0,0.72947599,1.076612139,0,0,0,0,0.476077882,0,0,0,0,0
MLT2A1_dup3573,0.249167979,0.015080263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1298,0.086489496,0.176928071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup410,0.263047363,0,0,0,1.238851465,0,0,3.513601367,3.202945283,0,0,0,0,0,2.581967823,0
MLT2A1_dup3006,0.147103622,0.115739978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1923,0.040361765,0.222294243,0,0,0,0,0,0.539124019,0,0,0,0,0,0,0,0
MLT2A1_dup2385,0.176992425,0.083553752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2179,0,0.259543548,0,0,0,0,0.152964348,0,0,2.244508486,0,0,0.32907156,0,1.214222706,0
MLT2A1_dup2960,0.052488809,0.206488918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3625,0.105949632,0.152827292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1453,0.175768975,0.082976192,0,0,0.082780397,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3575,0.052249134,0.205546046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1633,0.121360488,0.136407831,0,0,0.979818886,0,0.128629111,0,0,0.117964224,0,0,0,0,0,0
MLT2A1_dup2608,0.24382929,0.01370307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3112,0.039525251,0.217687108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3233,0.052011638,0.204611746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3713,0.151431732,0.104252139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3327,0.110556138,0.144974506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2200,0.110556138,0.144974506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3410,0.080510538,0.174198918,0,0,0.189586768,0.197509786,0,0,0,11.64079681,0,0.440081609,0,0,0.987824101,0
MLT2A1_dup1653,0.142254052,0.111924374,0,0,0,0,0,0.178137132,0,0,0,0,0,0,0,0
MLT2A1_dup1292,0.080298669,0.1737405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3223,0.134717413,0.119243931,0,0,0,0,0,0,0,0,0,0.631186112,0,0,0,0
MLT2A1_dup426,0.159339395,0.094025241,0,0,0,0,0,0,0,1.490722836,0,0,0,0,0.78200592,0
MLT2A1_dup2394,0.225897166,0.027343711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup950,0.104498267,0.147993153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820690134
MLT2A1_dup1574,0.132832375,0.119441683,0,0,0,0.062069825,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup4,0.165434606,0.086775102,0,0,0,0.060125469,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3005,0.133538267,0.118200221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup470,0.097549533,0.153502418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup210,0.079255829,0.17148413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3569,0.086686063,0.163689397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1749,0.07030759,0.179781749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1207,0.091248487,0.157945909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup962,0.069985078,0.178957062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup911,0.156479457,0.092337608,0,0,0,0.127959331,0,0,0,0,0,7.148182714,0,0,0,0
MLT2A1_dup3290,0.069824929,0.17854755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2419,0.123038283,0.124464288,0,0,0,0.057493248,0,0,0,0.239190132,0,0,0.070136219,0,0,0
MLT2A1_dup2640,0.120448003,0.126356727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2143,0.154890833,0.091400171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup901,0.082917103,0.163096319,0,0,0,0,0,0,0,0,0,1.4244567,0,0,0,0
MLT2A1_dup71,0.02773954,0.218252529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2085,0.130399547,0.115422011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup909,0.15075837,0.094892404,0,0,0,0,0,0,0,0,0,6.686705832,0,0,0.517924376,0
MLT2A1_dup1325,0.137448171,0.108143145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup275,0.137139299,0.107900127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3513,0.105949632,0.138933902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1166,0.121636935,0.123046699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup99,0.12867136,0.115700136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup101,0.227712642,0.01493021,0,0,0,0,0,0,0,0.9038055,0,0,0,0,1.117568162,0
MLT2A1_dup2448,0.242170588,0,0,0,0.244399269,0.16974197,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1839,0.179256819,0.062683494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2047,0.161447059,0.079390801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1407,0.186471353,0.053350618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3319,0.039220429,0.200579124,0,0,0.092356536,0,0,0.327424292,0,0.266859942,0,0,0,0,0,0
MLT2A1_dup61,0.051197138,0.187980366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3185,0.171424124,0.067437579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2430,0.103318829,0.135484076,0,0,0.486591772,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup761,0.156390345,0.082031133,0,0,0,0,0,0,0,0,0,0,0.208012205,0,0,0
MLT2A1_dup3424,0.041458552,0.195715583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup272,0.139970156,0.096361495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1570,0.191187306,0.045127403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3480,0.206680071,0.029566229,0,0,0,0.061458299,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup779,0.019660756,0.21656501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1989,0.132174789,0.103994089,0,0,0,1.297013518,0,0,0,0,0,0.943654484,0,0,0,0
MLT2A1_dup1098,0.053345269,0.181877108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1590,0.082917103,0.152223231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2073,0.038141868,0.195063198,0,0,0,0,0,0,0,0.908324528,0,0.297840946,0,0,0,0
MLT2A1_dup1052,0.06934885,0.163689397,0,0,0,0,0,0,0,0,0,0,0,0,0.170175152,0
MLT2A1_dup2452,0.100815509,0.132201422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2856,0.166922834,0.065666789,0,0,0,0,0,0,0.203250357,0,0,0,0,0,0.081922393,0
MLT2A1_dup2205,0.095156426,0.137258607,0,0,0,0,0.705989299,0,0,0,0.064994693,0,0.063282992,0,0,0
MLT2A1_dup3212,0.121085294,0.111147121,0,0,0,0,0,0.26956201,0,0,0,0,0,0,0,0
MLT2A1_dup856,0.161542027,0.070611112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup584,0.096075233,0.136064234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup247,0.100373336,0.131621591,0,0,0,0,0,0,0,0,0,0,0,0,0.492612282,0
MLT2A1_dup2321,0,0.230844021,0,0,0,0,0,0.979754227,0,0.499079411,0,0,0,0.595835357,0,0
MLT2A1_dup1391,0.178917076,0.051189293,0,0,0,2.021702866,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2266,0.112181963,0.117685187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3118,0,0.229373677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1001,0.019070934,0.210068059,0,0,1.616701162,0,0,0.254736099,0,49.82808838,0,7.922569175,0,0,0,0
MLT2A1_dup2951,0.159293182,0.069628127,0,0,0,0.636827762,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2784,0.158557417,0.069306519,0,0,0,0,0,0,0,0,0,0.05502835,0,0,0,0
MLT2A1_dup914,0.067807765,0.160051855,0,0,0,0,0,0,0,5.536454264,0,0,0,0,0,0
MLT2A1_dup2937,0.104498267,0.123327628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup476,0.119727835,0.107658198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1737,0.039731112,0.187560767,0,0,0,0,0,0,0,0.405502021,0,0,0,0,0,1.56016614
MLT2A1_dup222,0.145500312,0.081770362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup827,0.174362823,0.051445239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup103,0.018789097,0.206963605,0,0,0,0,0,0,0,0,0,0.234751485,0,0,0,0
MLT2A1_dup2752,0.017617491,0.207919557,0,0,0,0,0,0.058830508,0,0.839098871,0.866395776,0,0,0,1.124020634,0
MLT2A1_dup1661,0.016583421,0.208763289,0,0,0.390507527,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1099,0.117359593,0.10772721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup647,0.054230143,0.170671409,0,0,0,0,0,0.422548032,0,0.368987621,0,0,0,0,0,0
MLT2A1_dup2008,0.039119864,0.184675217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3689,0.099069786,0.124715731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1603,0.086883525,0.136718555,0,0,0,0.227353709,0.515688463,0,0,0,0,0,0,0,0,0
MLT2A1_dup2469,0.140291927,0.082785442,0,0,0,0,0,0.117120046,0,0,0,0,0,0,0,0
MLT2A1_dup1163,0.081674235,0.141373426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3438,0.078643026,0.144376673,0,0,0,0,0,1.575687211,0,0,0,0,0,0,0.385964262,0
MLT2A1_dup504,0,0.222294243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup34,0.115874028,0.106363574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1162,0.115874028,0.106363574,0,0,1.637165734,0,0.14328306,0,0,0,0,0,0,0.078439085,0,0
MLT2A1_dup231,0.079878257,0.141407071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1965,0.056928161,0.164232314,0,0,1.072438582,0,0,0,0,1.291150715,0,0,0,0,3.632096527,0
MLT2A1_dup2386,0.115832136,0.10415522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1369,0.09103071,0.12892005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1444,0.09103071,0.12892005,0,0,0.085743896,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1854,0.033753865,0.185900937,0,0,0,0,0.250428358,0,0,0,0,0,0.134686368,0,0,0
MLT2A1_dup1086,0.161542027,0.05648889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup794,0.217953529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1535,0.121636935,0.095702988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1594,0.187429325,0.029493585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1430,0.055817367,0.161027781,0,0,0,0,0,0,0,2.152127801,0,0,0,0,0,0
MLT2A1_dup1449,0.203423294,0.013337655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup422,0.120765808,0.095017592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup586,0.13531483,0.079848486,0,0,0,0,0,0.112965011,0,0,0,0,0,0,0,0
MLT2A1_dup3686,0.112181963,0.102974539,0,0,0.79250057,0,0,0,0,0.508865282,0,0,0,0,0,0
MLT2A1_dup3486,0.104498267,0.109624558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1859,0.08273724,0.130194025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup555,0.068518325,0.143759151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2092,0.082468903,0.129771774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
