gene,Zygote,2C,4C,8C,Morula,ICM,TE
MLT2A1_dup262,0,0.253782781,0.99041566,0,0,0,0
MLT2A1_dup266,0,0.219945077,0,0,0,0.227664738,0
MLT2A1_dup2595,0,0,0,0,0,0,0.384113217
MLT2A1_dup2619,0,0.143442441,0,0,0,0,0
MLT2A1_dup2656,0,0,0.197576526,0,0,0,0
MLT2A1_dup2684,0.135462076,0,0,0,0,0,0
MLT2A1_dup2686,0,0,0.379393126,0,0,0,0
MLT2A1_dup2693,0,0,0.134118787,0,0,0,0
MLT2A1_dup2724,0.510757636,0.18674582,0.161176151,0,0,0,0
MLT2A1_dup2738,0,0,0.953733598,0,0,0,0
MLT2A1_dup2748,0,0,0.436948085,0,0.026339124,0.022055814,0
MLT2A1_dup2764,0,0.260461275,0.169413205,0,0,0,0
MLT2A1_dup2774,0,0,0.165069277,0,0,0,0
MLT2A1_dup2796,0,0,0.334993568,0,0,0,0
MLT2A1_dup2825,0,0,0.117049124,0,0,0,0
MLT2A1_dup2883,0.187987186,0,0.3576501,0,0,0,0
MLT2A1_dup2887,0,0,0,0,0.436570969,0,0
MLT2A1_dup2889,0.416463919,0.106856497,0.99041566,0,0,0,0.15069057
MLT2A1_dup2899,0,0,0.165069277,0,0,0,0
MLT2A1_dup2914,0,0,1.001420278,0,0,0,0
MLT2A1_dup2927,0,0,0.390163745,0,0,0,0
MLT2A1_dup2947,0,0.242290895,0,0,0,0,0
MLT2A1_dup2958,0,0,0.155125345,0,0,0,0
MLT2A1_dup3008,0,0,0.234098247,0,0,0,0
MLT2A1_dup3013,0.138935462,0,0,0,0,0,0
MLT2A1_dup3042,0,0,0,0,0,0.24996589,0
MLT2A1_dup3047,0.387034501,0,0,0,0,0,0
MLT2A1_dup3061,0,0,0.435599515,0,0,0,0
MLT2A1_dup3077,15.67319625,16.96912245,12.16354264,0,0,0,0
MLT2A1_dup3087,0,0.251845507,0,0,0,0,0
MLT2A1_dup3093,0.138935462,0,0,0,0,0,0
MLT2A1_dup3135,0,0,0.148010772,0,0,0,0
MLT2A1_dup3170,0,0,0.219034256,0,0,0,0
MLT2A1_dup3231,0,0,0.18934417,0,0,0,0
MLT2A1_dup3288,0,0,0.757376681,0,0,0,0
MLT2A1_dup3297,0,0,0.128754036,0,0,0,0
MLT2A1_dup3318,0,0,4.541418417,0,0,0,0
MLT2A1_dup3320,0,0.421171423,0,0,0,0,0
MLT2A1_dup3335,0,0,0.702294741,0,0,0,0
MLT2A1_dup3349,0,0,0,0,1.088987602,0,0
MLT2A1_dup3361,0.294240812,0.150992877,0,0,0,0,0
MLT2A1_dup3377,0,0.101086737,0.030223952,0,0,0,0
MLT2A1_dup3378,0,0,0.164013861,0,0.014887331,0,0
MLT2A1_dup3379,0,0,0.465945599,0,0,0,0
MLT2A1_dup3397,0,0,0.931891199,0,0,0,0
MLT2A1_dup3400,0,0,0.1553152,0,0,0,0
MLT2A1_dup3402,0,0,1.685475234,0,0,0,0
MLT2A1_dup3449,0.169188467,0.173641808,18.37530611,0,0,0,0
MLT2A1_dup3491,0,0,0.731557022,0,0,1.397033616,0
MLT2A1_dup3495,0,0,0.149713995,0,0,0,0
MLT2A1_dup3497,0,0,0,0,0,0.10050175,0
MLT2A1_dup3503,0,0,1.287540358,0,0,0,0
MLT2A1_dup3526,0,0,0.123801958,0,0,0,0
MLT2A1_dup3528,0.142591659,0,0,0,0,0,0
MLT2A1_dup3553,0,0,4.734487258,0,0,0,0
MLT2A1_dup3558,0,0,0.201178181,0,0,0,0
MLT2A1_dup3574,0,0,0.404108294,0,0,0,0
MLT2A1_dup3589,0.338500603,0.096467671,0,0,0,0,0
MLT2A1_dup3592,0,0,0.268237575,0,0,0,0
MLT2A1_dup289,0,0.194069185,0,0,0.161670428,0,0
MLT2A1_dup297,0,0,0.160942545,0,0,0,0
MLT2A1_dup301,0.230573746,0.73890131,0,0,0,0,0
MLT2A1_dup303,0,0,0,0,0.20110224,0,0
MLT2A1_dup310,0,0,0,0,0.102121864,0,0
MLT2A1_dup348,0,0,1.015176143,0,0,0,0
MLT2A1_dup364,0,0,0,0,0.161692952,0,0
MLT2A1_dup409,0,0,0.322352302,0,0,0,0
MLT2A1_dup514,0,0,0.125003918,0,0,0,0
MLT2A1_dup521,0,0,0.35114737,0,0,0,0
MLT2A1_dup529,0,0,0.438068512,0,0,0,0
MLT2A1_dup548,0,0,0.536475149,0,0,0,0
MLT2A1_dup3628,0,0,0,0,0,0.117453852,0
MLT2A1_dup3632,0,0,0,0,0.016124505,0.109393137,0.055020347
MLT2A1_dup3633,0,0,0.117049124,0,0,0.186271149,0
MLT2A1_dup3643,0,0,1.974482643,0,0,0,0
MLT2A1_dup3647,0,0,0.117049124,0,0,0,0
MLT2A1_dup3709,0,0,0.544031137,0,0,0,0
MLT2A1_dup593,0,0,0.144785356,0,0,0,0
MLT2A1_dup596,0,0,0,0,0,0.310451915,0
MLT2A1_dup611,0,0.277826893,2.270527992,0,0,0,0
MLT2A1_dup629,0,0.12528517,0,0,0,0,0
MLT2A1_dup636,0,0,0.297988465,0,0.067685422,0,0
MLT2A1_dup641,0,0,0.502945452,0,0,0,0
MLT2A1_dup651,0,0,0.21107219,0,0,0,0
MLT2A1_dup716,0,0,0.385953345,0,0,0,0
MLT2A1_dup734,0,0,0.388661469,0,0,0,0
MLT2A1_dup739,0,0.471310878,0,0,0,0,0
MLT2A1_dup757,0,0.139401809,0.181343713,0,0,0,0
MLT2A1_dup771,0,0,0.613114456,0,0,0,0
MLT2A1_dup819,0.10411598,0.267141243,0,0,0,0,0
MLT2A1_dup836,0,0.219945077,0,0,0,0,0
MLT2A1_dup841,0,0,0.29942799,0,0,0,0
MLT2A1_dup857,0,0,0.515016143,0,0,0,0
MLT2A1_dup879,1.496333714,0,1.01647923,0,0,0,0
MLT2A1_dup882,0,0,0.598376143,0,0,0,0
MLT2A1_dup894,0,0.511941126,0,0,0,0,0
MLT2A1_dup951,0,0,0.585245617,0,0,0,0
MLT2A1_dup961,0,0.12689139,0,0,0,0,0
MLT2A1_dup968,0,0,1.149589605,0,0,0,0
MLT2A1_dup969,0,0,0,0,0.848887994,0,0
MLT2A1_dup974,0,0,0.330138553,0,0,0,0
MLT2A1_dup996,0.420207645,0,0.443979434,0,0,0,0
MLT2A1_dup1008,0,0,1.980831319,0,0,0,0
MLT2A1_dup1009,0,0,0.149713995,0,0,0,0
MLT2A1_dup1028,0,0,0.457625142,0,0,0,0
MLT2A1_dup1073,0,0,2.09689575,0,0,0,0
MLT2A1_dup1089,0,0.549862691,0,0,0,0,0
MLT2A1_dup1100,0,0,0,0,0,0.330481071,0
MLT2A1_dup1105,0,0,0.46650013,0,0,0,0
MLT2A1_dup1124,0,0.022648807,0.014731583,0,0.399607294,0,0.336208937
MLT2A1_dup1142,0,0,0.156945806,0,0,0,0
MLT2A1_dup1161,0,0,1.657295586,0,0,0,0
MLT2A1_dup1177,0,0,0.408245728,0,0.011783292,0,0
MLT2A1_dup1202,0,0,0.192170203,0,0,0,0
MLT2A1_dup1220,0,0.227726961,0,0,0,0,0
MLT2A1_dup1224,0,0,0,0,0,0,0.180566774
MLT2A1_dup1270,0,0,0.751982329,0,0,0,0
MLT2A1_dup1276,0,0.150992877,2.005053461,0,0,0,0
MLT2A1_dup1293,0,0,0.482827634,0,0,0,0
MLT2A1_dup1295,0,0.215163662,0,0,0,0,0
MLT2A1_dup1317,0,0,0.172054391,0,0,1.072407394,0
MLT2A1_dup1337,0,0.628861974,0.17399194,0,0,0,0
MLT2A1_dup1340,0,0,0,0,0,0.232838936,0
MLT2A1_dup1377,0,0,0.378688341,0,0,0,0
MLT2A1_dup1394,0,0,1.790054623,0,0,0,0
MLT2A1_dup1463,0,0,0.1192167,0,0,0,0
MLT2A1_dup1470,0,0,0.242932143,0,0,0,0
MLT2A1_dup1472,0,0,0.810340141,0,0,0,0
MLT2A1_dup1473,0,0.146739556,1.536190603,0,0,0,0
MLT2A1_dup1476,0,0,0,0,0,0.27853342,0
MLT2A1_dup1524,0,0,0.123801958,0,0,0,0
MLT2A1_dup1528,0,0.210474919,0,0,0,0,0
MLT2A1_dup1559,0,0,0.1553152,0,0,0,0
MLT2A1_dup1568,0,0,1.722910703,0,0,0,0
MLT2A1_dup1571,0,0,0.536475149,0,0,0,0
MLT2A1_dup1634,0,0,0,0,0,0.020048754,0.17491302
MLT2A1_dup1641,0,0,0,0,0.92605963,0,0
MLT2A1_dup1662,0,0,0.100589091,0,0,0,0
MLT2A1_dup1674,0.90233849,1.389134462,1.138978132,0,0.549679456,0,0
MLT2A1_dup1679,0,0,0.919671684,0,0,0,0
MLT2A1_dup1721,0,0,0.816046706,0,0,0,0
MLT2A1_dup1748,0,0,0.344876882,0,0,0,0
MLT2A1_dup1767,0,0,0.3576501,0,0,0,0
MLT2A1_dup1790,0,0,0,0,0,0,0.198623451
MLT2A1_dup1792,0,0,0,0,0,0.173642597,0
MLT2A1_dup1893,0,0,0.473360426,0,0,0,0
MLT2A1_dup1903,0,0,0,0,0,0.121858371,0
MLT2A1_dup1913,0,0,0.2384334,0,0,0,0
MLT2A1_dup1917,0,0,0,0,0,0,0.261346647
MLT2A1_dup1935,0.246092316,0,0,0,0,0,0
MLT2A1_dup1940,0,0,0.153278614,0,0,0,0
MLT2A1_dup1963,0,0,1.071363129,0,0,0,0
MLT2A1_dup1972,0,0,0.198658977,0,0,0,0.461915003
MLT2A1_dup1973,0,0,0.258858666,0,0,0,0.601889246
MLT2A1_dup1977,0,0,0.229917921,0,0,0,0
MLT2A1_dup1991,0,0,0,0,0,0,0.261196987
MLT2A1_dup2006,0,0,0.192170203,0,0,0,0
MLT2A1_dup2044,0,0,0,0,0,0,1.517389199
MLT2A1_dup2045,0,0,0,0,0,0,0.570331388
MLT2A1_dup2046,0,0,0,0,0,0,0.222611069
MLT2A1_dup2077,0,0.10852613,0,0,0,0,0
MLT2A1_dup2103,0,0.157103626,0,0,0,0,0
MLT2A1_dup2105,0,0,0.117049124,0,0,0,0
MLT2A1_dup2150,0,0,1.454014636,0,0,0,0
MLT2A1_dup2225,0,0,0.536475149,0,0,0,0
MLT2A1_dup2257,0,0.93499435,6.142481877,0,0,0,0
MLT2A1_dup2258,0,0.204887089,1.055786045,0,0,0,0
MLT2A1_dup2289,0,0,0,0,0,0.601378975,0
MLT2A1_dup2300,0,0,0.715300199,0,0.68709932,0,0
MLT2A1_dup2331,0,0,0.203388952,0,0,0,0
MLT2A1_dup2342,0,0,0.102185743,0,0,0,0
MLT2A1_dup2364,0,0,1.595476074,0,0,0,0
MLT2A1_dup2373,0,0,0.17882505,0,0,0,0
MLT2A1_dup2392,0,0,0.367868674,0,0,0,0
MLT2A1_dup2397,0,0,0.126229447,0,0,0,0
MLT2A1_dup2405,0,0,0,0,0,0,0.466423192
MLT2A1_dup2409,0,0,0.585245617,0,0,0,0
MLT2A1_dup2434,0.602053669,0,0,0,0,0,0
MLT2A1_dup2514,0,0,0.128754036,0,0,0,0
MLT2A1_dup2554,0,0,0,0,0.153182796,0,0
